dataset,test_set,language_pair,pair_index,system_a,system_b,metric,population_size_M,true_effect,human_threshold_L_h,human_threshold_status,human_lower_power,human_upper_power,metric_threshold_L_k,metric_threshold_status,metric_lower_power,metric_upper_power,annotations_saved,num_trials,alpha,target_power
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,cometoid22-wmt22-src:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,163.0,brentq,0.281,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,cometoid22-wmt23-src:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,169.0,brentq,0.278,1.0,8.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,eBLEU-refA:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,166.0,brentq,0.327,1.0,11.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,embed_llama-refA:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,169.0,brentq,0.325,1.0,8.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,f200spBLEU-refA:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,169.0,brentq,0.343,1.0,8.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,mre-score-labse-regular-refA:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,163.0,brentq,0.262,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,prismRef-refA:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,158.0,brentq,0.336,1.0,19.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,prismSrc-src:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,169.0,brentq,0.343,1.0,8.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,74,ONLINE-W,ONLINE-G,tokengram_F-refA:seg,1120,4.0494047619047615,177.0,brentq,0.203,1.0,161.0,brentq,0.355,1.0,16.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,BERTscore-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,370.0,brentq,0.218,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,BLEU-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,372.0,brentq,0.281,1.0,-1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,BLEURT-20-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,356.0,brentq,0.268,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,COMET-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,355.0,brentq,0.266,1.0,16.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,CometKiwi-XL-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,350.0,brentq,0.242,1.0,21.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,CometKiwi-XXL-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,347.0,brentq,0.25,1.0,24.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,CometKiwi-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,356.0,brentq,0.255,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,GEMBA-MQM-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,356.0,brentq,0.266,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,KG-BERTScore-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,356.0,brentq,0.255,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MS-COMET-QE-22-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,344.0,brentq,0.275,1.0,27.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MaTESe-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,373.0,brentq,0.262,1.0,-2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MetricX-23-QE-b-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,354.0,brentq,0.242,1.0,17.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MetricX-23-QE-c-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,361.0,brentq,0.259,1.0,10.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MetricX-23-QE-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,358.0,brentq,0.237,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MetricX-23-b-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,361.0,brentq,0.245,1.0,10.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MetricX-23-c-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,365.0,brentq,0.217,1.0,6.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,MetricX-23-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,369.0,brentq,0.258,1.0,2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,Random-sysname-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,374.0,brentq,0.36,1.0,-3.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,XCOMET-Ensemble-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,358.0,brentq,0.27,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,XCOMET-QE-Ensemble-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,358.0,brentq,0.28,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,XCOMET-XL-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,362.0,brentq,0.265,1.0,9.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,XCOMET-XXL-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,370.0,brentq,0.277,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,XLsim-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,367.0,brentq,0.277,1.0,4.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,YiSi-1-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,371.0,brentq,0.214,1.0,0.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,chrF-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,371.0,brentq,0.282,1.0,0.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,cometoid22-wmt21-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,346.0,brentq,0.274,1.0,25.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,cometoid22-wmt22-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,350.0,brentq,0.256,1.0,21.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,cometoid22-wmt23-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,339.0,brentq,0.254,1.0,32.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,eBLEU-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,371.0,brentq,0.257,1.0,0.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,embed_llama-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,373.0,brentq,0.276,1.0,-2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,f200spBLEU-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,369.0,brentq,0.288,1.0,2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,mre-score-labse-regular-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,369.0,brentq,0.179,1.0,2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,prismRef-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,357.0,brentq,0.287,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,prismSrc-src:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,378.0,brentq,0.284,1.0,-7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,72,ONLINE-W,Lan-BridgeMT,tokengram_F-refA:seg,1120,2.3791666666666664,371.0,brentq,0.16,1.0,371.0,brentq,0.286,1.0,0.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,BERTscore-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,617.0,brentq,0.279,1.0,2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,BLEU-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,614.0,brentq,0.296,1.0,5.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,BLEURT-20-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,601.0,brentq,0.265,1.0,18.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,COMET-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,604.0,brentq,0.274,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,CometKiwi-XL-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,605.0,brentq,0.248,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,CometKiwi-XXL-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,605.0,brentq,0.252,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,CometKiwi-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,606.0,brentq,0.25,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,GEMBA-MQM-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,609.0,brentq,0.26,1.0,10.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,KG-BERTScore-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,606.0,brentq,0.25,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MS-COMET-QE-22-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,618.0,brentq,0.261,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MaTESe-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,616.0,brentq,0.3,1.0,3.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MetricX-23-QE-b-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,598.0,brentq,0.264,1.0,21.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MetricX-23-QE-c-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,604.0,brentq,0.266,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MetricX-23-QE-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,613.0,brentq,0.259,1.0,6.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MetricX-23-b-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,608.0,brentq,0.268,1.0,11.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MetricX-23-c-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,604.0,brentq,0.226,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,MetricX-23-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,614.0,brentq,0.269,1.0,5.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,Random-sysname-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,618.0,brentq,0.325,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,XCOMET-Ensemble-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,597.0,brentq,0.284,1.0,22.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,XCOMET-QE-Ensemble-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,611.0,brentq,0.285,1.0,8.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,XCOMET-XL-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,602.0,brentq,0.288,1.0,17.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,XCOMET-XXL-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,612.0,brentq,0.287,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,XLsim-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,613.0,brentq,0.286,1.0,6.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,YiSi-1-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,612.0,brentq,0.3,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,chrF-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,615.0,brentq,0.303,1.0,4.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,cometoid22-wmt21-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,614.0,brentq,0.259,1.0,5.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,cometoid22-wmt22-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,613.0,brentq,0.237,1.0,6.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,cometoid22-wmt23-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,604.0,brentq,0.246,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,eBLEU-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,613.0,brentq,0.276,1.0,6.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,embed_llama-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,618.0,brentq,0.281,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,f200spBLEU-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,614.0,brentq,0.292,1.0,5.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,mre-score-labse-regular-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,614.0,brentq,0.177,1.0,5.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,prismRef-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,615.0,brentq,0.288,1.0,4.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,prismSrc-src:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,620.0,brentq,0.274,1.0,-1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,71,ONLINE-W,GTCOM_Peter,tokengram_F-refA:seg,1120,1.9075892857142855,619.0,brentq,0.163,1.0,618.0,brentq,0.303,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,BERTscore-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,149.0,brentq,0.34,1.0,4.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,BLEU-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,152.0,brentq,0.335,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,BLEURT-20-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.336,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,COMET-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,140.0,brentq,0.327,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,CometKiwi-XL-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.302,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,CometKiwi-XXL-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,139.0,brentq,0.293,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,CometKiwi-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,139.0,brentq,0.3,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,GEMBA-MQM-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.303,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,KG-BERTScore-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,139.0,brentq,0.3,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MS-COMET-QE-22-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,141.0,brentq,0.288,1.0,12.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MaTESe-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,150.0,brentq,0.325,1.0,3.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MetricX-23-QE-b-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,144.0,brentq,0.299,1.0,9.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MetricX-23-QE-c-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,142.0,brentq,0.325,1.0,11.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MetricX-23-QE-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,147.0,brentq,0.311,1.0,6.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MetricX-23-b-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.336,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MetricX-23-c-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.276,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,MetricX-23-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.344,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,Random-sysname-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,153.0,brentq,0.393,1.0,0.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,XCOMET-Ensemble-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,137.0,brentq,0.327,1.0,16.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,XCOMET-QE-Ensemble-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,140.0,brentq,0.319,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,XCOMET-XL-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,146.0,brentq,0.327,1.0,7.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,XCOMET-XXL-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,144.0,brentq,0.331,1.0,9.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,XLsim-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,150.0,brentq,0.335,1.0,3.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,YiSi-1-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,149.0,brentq,0.359,1.0,4.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,chrF-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,152.0,brentq,0.352,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,cometoid22-wmt21-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,139.0,brentq,0.298,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,cometoid22-wmt22-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,138.0,brentq,0.298,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,cometoid22-wmt23-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,138.0,brentq,0.31,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,eBLEU-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,151.0,brentq,0.339,1.0,2.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,embed_llama-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,149.0,brentq,0.325,1.0,4.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,f200spBLEU-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,154.0,brentq,0.343,1.0,-1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,mre-score-labse-regular-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,171.0,brentq,0.234,1.0,-18.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,prismRef-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,152.0,brentq,0.375,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,prismSrc-src:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,152.0,brentq,0.314,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,75,ONLINE-W,ZengHuiMT,tokengram_F-refA:seg,1120,4.20327380952381,153.0,brentq,0.213,1.0,152.0,brentq,0.361,1.0,1.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,BERTscore-refA:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,285.0,brentq,0.294,1.0,15.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,BLEU-refA:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,291.0,brentq,0.303,1.0,9.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,BLEURT-20-refA:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,286.0,brentq,0.278,1.0,14.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,COMET-refA:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,282.0,brentq,0.282,1.0,18.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,CometKiwi-XL-src:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,284.0,brentq,0.28,1.0,16.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,CometKiwi-XXL-src:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,287.0,brentq,0.253,1.0,13.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,CometKiwi-src:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,284.0,brentq,0.267,1.0,16.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,GEMBA-MQM-src:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,291.0,brentq,0.277,1.0,9.0,1000,0.05,0.8
wmt23 ja-en,wmt23,ja-en,73,ONLINE-W,ANVITA,KG-BERTScore-src:seg,1120,2.9938988095238095,300.0,brentq,0.182,1.0,284.0,brentq,0.268,1.0,16.0,1000,0.05,0.8
