dataset,test_set,language_pair,pair_index,system_a,system_b,metric,annotations_saved,corr_sq,human_threshold_status
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xl_DA_2019-refA:seg,19.0,0.1459873853839962,brentq
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xl_MQM_2020-refA:seg,24.0,0.17064477326796915,brentq
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xxl_DA_2019-refA:seg,21.0,0.14187730455141334,brentq
wmt22 en-de,wmt22,en-de,1,Online-W,Online-B,metricx_xxl_MQM_2020-refA:seg,22.0,0.16126341302364153,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,BERTScore-refA:seg,4.0,0.02932781329619795,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,BLEU-refA:seg,3.0,0.015041125512743015,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,BLEURT-20-refA:seg,11.0,0.13745833466547072,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMET-20-refA:seg,3.0,0.09258544760244156,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMET-22-refA:seg,9.0,0.15183102776832974,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMET-QE-src:seg,1.0,0.07591415283259176,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,COMETKiwi-src:seg,0.0,0.08970839505029857,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,Cross-QE-src:seg,-2.0,0.04831943537578388,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,HWTSC-TLM-src:seg,1.0,0.011402322328043267,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,HWTSC-Teacher-Sim-src:seg,5.0,0.03711124748196858,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,KG-BERTScore-src:seg,3.0,0.028597863933843323,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MATESE-QE-src:seg,-1.0,0.03310914792298244,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MATESE-refA:seg,5.0,0.08153701414013091,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MEE-refA:seg,2.0,0.024418025339913618,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MEE2-refA:seg,4.0,0.029022564705584175,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MEE4-refA:seg,3.0,0.03680913416331883,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MS-COMET-22-refA:seg,2.0,0.06561409129716621,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,MS-COMET-QE-22-src:seg,3.0,0.02897548712700722,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,REUSE-src:seg,3.0,0.01415950921495947,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,SEScore-refA:seg,3.0,0.03894985167256574,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,UniTE-ref-refA:seg,10.0,0.13431713766864223,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,UniTE-refA:seg,10.0,0.12761026152928734,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,UniTE-src-src:seg,5.0,0.08246019334918128,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,YiSi-1-refA:seg,5.0,0.032398294860600904,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,chrF-refA:seg,3.0,0.022881331076641732,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,f101spBLEU-refA:seg,4.0,0.01763107262960072,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,f200spBLEU-refA:seg,3.0,0.01852730929117419,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xl_DA_2019-refA:seg,12.0,0.18025462391598485,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xl_MQM_2020-refA:seg,8.0,0.22487783930792696,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xxl_DA_2019-refA:seg,12.0,0.1813815950414585,brentq
wmt22 en-de,wmt22,en-de,7,Online-W,Online-Y,metricx_xxl_MQM_2020-refA:seg,14.0,0.22766886443850623,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,BERTScore-refA:seg,16.0,0.026876818900483674,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,BLEU-refA:seg,3.0,0.014555967736341493,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,BLEURT-20-refA:seg,23.0,0.08875135458475075,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMET-20-refA:seg,16.0,0.0729346417362854,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMET-22-refA:seg,32.0,0.10828242098692813,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMET-QE-src:seg,15.0,0.046662677548184546,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,COMETKiwi-src:seg,16.0,0.06095917409303965,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,Cross-QE-src:seg,17.0,0.04885973813502297,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,HWTSC-TLM-src:seg,6.0,0.013926338519690773,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,HWTSC-Teacher-Sim-src:seg,6.0,0.009420697156294714,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,KG-BERTScore-src:seg,-1.0,0.0029736528336347357,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MATESE-QE-src:seg,7.0,0.011503013841771659,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MATESE-refA:seg,6.0,0.016266235055809396,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MEE-refA:seg,15.0,0.020371163690048023,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MEE2-refA:seg,14.0,0.026716428437147145,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MEE4-refA:seg,15.0,0.031886904269447805,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MS-COMET-22-refA:seg,8.0,0.023135562830357087,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,MS-COMET-QE-22-src:seg,10.0,0.007749659867572155,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,REUSE-src:seg,10.0,0.012690038402679283,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,SEScore-refA:seg,16.0,0.03228161725667973,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,UniTE-ref-refA:seg,25.0,0.09336623913796158,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,UniTE-refA:seg,19.0,0.08880696368233934,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,UniTE-src-src:seg,17.0,0.04889508430591289,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,YiSi-1-refA:seg,15.0,0.02885439787642699,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,chrF-refA:seg,15.0,0.028103258683443266,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,f101spBLEU-refA:seg,8.0,0.019708261368267345,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,f200spBLEU-refA:seg,9.0,0.02227266574524957,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,metricx_xl_DA_2019-refA:seg,43.0,0.12487788648528096,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,metricx_xl_MQM_2020-refA:seg,44.0,0.11774892421000595,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,metricx_xxl_DA_2019-refA:seg,39.0,0.11755699764819925,brentq
wmt22 en-de,wmt22,en-de,0,Online-W,bleu_bestmbr,metricx_xxl_MQM_2020-refA:seg,43.0,0.09888622920710803,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,BERTScore-refA:seg,4.0,0.0541612096539009,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,BLEU-refA:seg,8.0,0.014704375070384475,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,BLEURT-20-refA:seg,13.0,0.12713588415259186,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,COMET-20-refA:seg,5.0,0.12338893277357531,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,COMET-22-refA:seg,13.0,0.18502215350887702,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,COMET-QE-src:seg,5.0,0.10691363654470563,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,COMETKiwi-src:seg,7.0,0.11584681845156879,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,Cross-QE-src:seg,4.0,0.09169653878803309,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,HWTSC-TLM-src:seg,0.0,0.02978651554510494,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,HWTSC-Teacher-Sim-src:seg,1.0,0.029355236532784063,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,KG-BERTScore-src:seg,0.0,0.02070806355488066,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MATESE-QE-src:seg,-2.0,0.0008028443630835295,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MATESE-refA:seg,1.0,0.021512766656847794,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MEE-refA:seg,6.0,0.02101793707801968,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MEE2-refA:seg,7.0,0.033507221459568824,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MEE4-refA:seg,6.0,0.04744793696276206,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MS-COMET-22-refA:seg,7.0,0.15964497569947372,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,MS-COMET-QE-22-src:seg,1.0,0.11825432520762935,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,REUSE-src:seg,0.0,4.422688942639451e-05,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,SEScore-refA:seg,8.0,0.11417138723717919,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,UniTE-ref-refA:seg,13.0,0.1082880545440801,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,UniTE-refA:seg,13.0,0.09279748307877837,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,UniTE-src-src:seg,5.0,0.04862289501787746,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,YiSi-1-refA:seg,5.0,0.06124335185314725,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,chrF-refA:seg,6.0,0.027443698140203893,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,f101spBLEU-refA:seg,7.0,0.022922957607544082,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,f200spBLEU-refA:seg,7.0,0.022378169801925363,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,metricx_xl_DA_2019-refA:seg,14.0,0.11946408089178776,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,metricx_xl_MQM_2020-refA:seg,12.0,0.13812028640558732,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,metricx_xxl_DA_2019-refA:seg,14.0,0.12006578906018023,brentq
wmt22 en-de,wmt22,en-de,9,Online-W,Lan-Bridge,metricx_xxl_MQM_2020-refA:seg,12.0,0.13448256788654886,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,BERTScore-refA:seg,0.0,0.03523988653622179,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,BLEU-refA:seg,1.0,0.018104161892097702,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,BLEURT-20-refA:seg,4.0,0.1988012425633465,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,COMET-20-refA:seg,1.0,0.1445391311468558,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,COMET-22-refA:seg,3.0,0.2497605713084739,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,COMET-QE-src:seg,0.0,0.13615749838661365,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,COMETKiwi-src:seg,2.0,0.18780107937527857,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,Cross-QE-src:seg,-1.0,0.14540351710133728,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,HWTSC-TLM-src:seg,-1.0,0.03130542722096585,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,HWTSC-Teacher-Sim-src:seg,-1.0,0.03586247599795186,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,KG-BERTScore-src:seg,0.0,0.022791498777222703,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MATESE-QE-src:seg,0.0,0.045580181152172335,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MATESE-refA:seg,-1.0,0.08934797518306117,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MEE-refA:seg,1.0,0.026764469712598094,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MEE2-refA:seg,2.0,0.03401248346523757,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MEE4-refA:seg,2.0,0.04391791055934913,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MS-COMET-22-refA:seg,-1.0,0.11775122946765595,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,MS-COMET-QE-22-src:seg,-1.0,0.09499726283105307,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,REUSE-src:seg,2.0,0.02266752715451682,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,SEScore-refA:seg,0.0,0.13701993650977126,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,UniTE-ref-refA:seg,4.0,0.17975412529483228,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,UniTE-refA:seg,4.0,0.17238502046613427,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,UniTE-src-src:seg,2.0,0.13330322386894622,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,YiSi-1-refA:seg,1.0,0.058189813046906486,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,chrF-refA:seg,1.0,0.03209930971406507,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,f101spBLEU-refA:seg,2.0,0.028914162808873108,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,f200spBLEU-refA:seg,2.0,0.029801472438556957,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,metricx_xl_DA_2019-refA:seg,4.0,0.22368361786240537,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,metricx_xl_MQM_2020-refA:seg,4.0,0.2560543360243015,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,metricx_xxl_DA_2019-refA:seg,4.0,0.21195463043004997,brentq
wmt22 en-de,wmt22,en-de,11,Online-W,PROMT,metricx_xxl_MQM_2020-refA:seg,4.0,0.2636938044755202,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,BERTScore-refA:seg,2.0,0.03145982099390166,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,BLEU-refA:seg,3.0,0.017096756732284665,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,BLEURT-20-refA:seg,6.0,0.1441982820492254,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,COMET-20-refA:seg,3.0,0.11705558277716999,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,COMET-22-refA:seg,6.0,0.20210588374428898,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,COMET-QE-src:seg,2.0,0.05794861536446036,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,COMETKiwi-src:seg,3.0,0.1307269264759673,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,Cross-QE-src:seg,0.0,0.1061576903938644,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,HWTSC-TLM-src:seg,1.0,0.006293944178450676,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,HWTSC-Teacher-Sim-src:seg,2.0,0.02901388602164893,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,KG-BERTScore-src:seg,2.0,0.020036321117485174,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MATESE-QE-src:seg,0.0,0.022109677052524215,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MATESE-refA:seg,0.0,0.054143535846780416,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MEE-refA:seg,2.0,0.029289361380060018,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MEE2-refA:seg,2.0,0.04545875720489438,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MEE4-refA:seg,2.0,0.05904775387523018,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MS-COMET-22-refA:seg,1.0,0.043864596870235056,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,MS-COMET-QE-22-src:seg,0.0,0.03369487550769299,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,REUSE-src:seg,-1.0,0.0007054883747275322,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,SEScore-refA:seg,0.0,0.018336353950036653,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,UniTE-ref-refA:seg,5.0,0.12127638176828034,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,UniTE-refA:seg,4.0,0.11640526089500886,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,UniTE-src-src:seg,3.0,0.07936588736217987,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,YiSi-1-refA:seg,1.0,0.037921705494600666,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,chrF-refA:seg,2.0,0.034158904056758616,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,f101spBLEU-refA:seg,2.0,0.03075787121019175,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,f200spBLEU-refA:seg,2.0,0.0316622306115738,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,metricx_xl_DA_2019-refA:seg,7.0,0.18821754647999042,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,metricx_xl_MQM_2020-refA:seg,7.0,0.2155144692163698,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,metricx_xxl_DA_2019-refA:seg,6.0,0.18645896794291655,brentq
wmt22 en-de,wmt22,en-de,10,Online-W,OpenNMT,metricx_xxl_MQM_2020-refA:seg,7.0,0.21490378910777272,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,BERTScore-refA:seg,0.0,0.04941860974738265,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,BLEU-refA:seg,-1.0,0.018488910351856343,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,BLEURT-20-refA:seg,2.0,0.20104144447063618,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,COMET-20-refA:seg,1.0,0.16472204483407402,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,COMET-22-refA:seg,2.0,0.2772219177751913,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,COMET-QE-src:seg,0.0,0.14802861607453915,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,COMETKiwi-src:seg,1.0,0.21610857638239328,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,Cross-QE-src:seg,0.0,0.17386837620056247,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,HWTSC-TLM-src:seg,-1.0,0.02010437905613714,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,HWTSC-Teacher-Sim-src:seg,0.0,0.040047725056264034,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,KG-BERTScore-src:seg,0.0,0.027533938983593943,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MATESE-QE-src:seg,-1.0,0.08853906398239329,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MATESE-refA:seg,0.0,0.13974374674821297,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MEE-refA:seg,-1.0,0.039365487487063436,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MEE2-refA:seg,0.0,0.0414491507107458,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MEE4-refA:seg,-1.0,0.048453518071961556,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MS-COMET-22-refA:seg,0.0,0.11794692502816972,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,MS-COMET-QE-22-src:seg,-1.0,0.08212324916374257,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,REUSE-src:seg,-1.0,0.04022224041261778,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,SEScore-refA:seg,-1.0,0.10422815837888326,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,UniTE-ref-refA:seg,2.0,0.23825321777195663,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,UniTE-refA:seg,2.0,0.25663222911233124,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,UniTE-src-src:seg,1.0,0.20601697474591588,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,YiSi-1-refA:seg,0.0,0.06638834622899707,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,chrF-refA:seg,-1.0,0.038411700422944985,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,f101spBLEU-refA:seg,0.0,0.02725197036364399,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,f200spBLEU-refA:seg,0.0,0.02840550098670047,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,metricx_xl_DA_2019-refA:seg,2.0,0.2490954952381523,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,metricx_xl_MQM_2020-refA:seg,2.0,0.3296324418538846,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,metricx_xxl_DA_2019-refA:seg,1.0,0.25043350636245254,brentq
wmt22 en-de,wmt22,en-de,12,Online-W,M2M100_1.2B-B4,metricx_xxl_MQM_2020-refA:seg,2.0,0.33406248219991386,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,BERTScore-refA:seg,0.0,0.01793878332145376,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,BLEU-refA:seg,-2.0,0.008141780066373385,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,BLEURT-20-refA:seg,7.0,0.07404977629945801,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,COMET-20-refA:seg,10.0,0.06382933173548555,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,COMET-22-refA:seg,18.0,0.10476721895560259,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,COMET-QE-src:seg,11.0,0.049285835023453094,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,COMETKiwi-src:seg,11.0,0.06965734803251043,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,Cross-QE-src:seg,16.0,0.08565658498117873,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,HWTSC-TLM-src:seg,8.0,0.014591620120404611,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,HWTSC-Teacher-Sim-src:seg,5.0,0.013271885497047942,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,KG-BERTScore-src:seg,3.0,0.006924971627863378,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MATESE-QE-src:seg,1.0,0.02138026213057592,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MATESE-refA:seg,-3.0,0.021291053383318256,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MEE-refA:seg,1.0,0.008041474989882572,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MEE2-refA:seg,-2.0,0.013458994468238991,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MEE4-refA:seg,2.0,0.019791995936737552,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MS-COMET-22-refA:seg,5.0,0.03827011752802153,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,MS-COMET-QE-22-src:seg,2.0,0.012336625578708021,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,REUSE-src:seg,-1.0,0.0009891240879168503,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,SEScore-refA:seg,8.0,0.0666637165431164,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,UniTE-ref-refA:seg,12.0,0.07779743541969249,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,UniTE-refA:seg,12.0,0.07870202792515846,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,UniTE-src-src:seg,8.0,0.05534668120754673,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,YiSi-1-refA:seg,3.0,0.02065181651654619,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,chrF-refA:seg,0.0,0.014386356402078776,brentq
wmt22 en-de,wmt22,en-de,17,bleu_bestmbr,Online-A,f101spBLEU-refA:seg,-1.0,0.011019873360350175,brentq
